permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at
/company/3d-robotics,3D Robotics,http://3drobotics.com,manufacturing,"35,000,000",operating,USA,CA,San Diego,San Diego,2,1/1/09, 2009-01 ,2009-Q1,2009,11/5/12,9/12/13,12/4/13
/company/3d-sports-technology,3D Sports Technology,http://3dsportstech.com,software,"909,940",operating,USA,MN,Minneapolis,Minneapolis,3,1/1/10, 2010-01 ,2010-Q1,2010,1/21/11,7/25/13,
/company/3d-systems,3D Systems,http://www.3dsystems.com,software,"2,000,000",ipo,USA,SC,Rock Hill,Rock Hill,1,1/1/86, 1986-01 ,1986-Q1,1986,1/15/14,1/15/14,1/19/14
/company/3d-vision-systems,3d Vision Systems,,hardware,"150,000",operating,USA,MI,Detroit,Ann Arbor,1,1/1/09, 2009-01 ,2009-Q1,2009,12/3/12,12/3/12,
/company/3dcart-shopping-cart-software,3dCart Shopping Cart Software,http://www.3dcart.com,ecommerce,"1,250,000",operating,USA,FL,Fort Lauderdale,Lauderhill,1,5/1/97, 1997-05 ,1997-Q2,1997,1/1/10,1/1/10,4/1/04
/company/3derm-systems,3Derm Systems,http://3derm.com,,,operating,USA,CT,New Haven,New Haven,1,1/1/12, 2012-01 ,2012-Q1,2012,4/2/13,4/2/13,
/company/3dim,3dim,http://3dimtech.com,,"50,000",operating,,,unknown,,1,,,,,10/30/13,10/30/13,
/company/3divi-company,3DiVi Company,http://www.3divi.com,software,"1,870,000",operating,RUS,,unknown,Miass,1,4/1/11, 2011-04 ,2011-Q2,2011,1/1/11,1/1/11,4/1/11
/company/3dr-laboratories,3DR Laboratories,http://www.3drinc.com,biotech,"7,436,500",operating,USA,KY,Louisville,Louisville,2,,,,,5/29/09,8/23/12,
/company/3dsoc,3DSoC,http://www.3dsoc.com,mobile,"2,065,000",operating,IND,,Bangalore,Bangalore,2,6/1/06, 2006-06 ,2006-Q2,2006,12/1/07,8/1/10,6/1/06
/company/3dvista,3DVista,http://www.3dvista.com,web,"475,000",operating,,,unknown,,1,,,,,6/3/08,6/3/08,
/company/3floz-com,3FLOZ,http://www.3floz.com,web,"750,000",operating,USA,NY,New York,New York,1,11/1/09, 2009-11 ,2009-Q4,2009,8/16/13,8/16/13,
/company/3g-multimedia,3G Multimedia,http://www.3gm.hu,music,"1,700,000",operating,HUN,,Budapest,Budapest,1,9/15/09, 2009-09 ,2009-Q3,2009,1/1/11,1/1/11,
/company/3gear-systems,3Gear Systems,http://threegear.com,software,"349,999",operating,USA,CA,SF Bay,San Francisco,1,1/1/12, 2012-01 ,2012-Q1,2012,3/30/12,3/30/12,1/1/12
/company/3guppies,3Guppies,,music,"20,000,000",operating,USA,WA,Seattle,Seattle,1,1/1/03, 2003-01 ,2003-Q1,2003,4/5/06,4/5/06,
/company/3gv8-international-inc,3GV8 International Inc,http://www.v8.cn,mobile,"974,184",operating,CHN,,Beijing,Beijing,2,7/1/05, 2005-07 ,2005-Q3,2005,3/1/06,2/1/07,
/company/3i-systems,3i Systems,http://www.3i-systems.com,semiconductor,"13,708,150",closed,CHN,,Guangdong,Guangdong,3,11/1/06, 2006-11 ,2006-Q4,2006,8/20/07,3/1/10,1/1/11
/company/3jam,3Jam,http://3jam.com,messaging,"4,000,000",operating,USA,CA,SF Bay,San Francisco,1,1/1/05, 2005-01 ,2005-Q1,2005,7/1/07,7/1/07,12/21/09
/company/3leaf,3Leaf,http://www.3leafsystems.com,network_hosting,"65,000,000",acquired,USA,CA,SF Bay,Santa Clara,3,6/1/04, 2004-06 ,2004-Q2,2004,1/1/05,9/22/08,8/1/07
/company/3lm,3LM,http://www.3lm.com,mobile,"1,500,000",acquired,,,unknown,,1,7/1/10, 2010-07 ,2010-Q3,2010,7/1/10,7/1/10,10/19/10
/company/3p-biopharmaceuticals,3P Biopharmaceuticals,http://www.3pbio.com,biotech,"4,783,500",operating,ESP,,Navarra,Navarra,2,,,,,6/29/07,2/5/08,
/company/3pillar-global,3Pillar Global,http://www.3pillarglobal.com,software,"25,920,000",operating,USA,VA,Washington DC,Fairfax,4,8/1/06, 2006-08 ,2006-Q3,2006,1/29/10,6/6/13,3/1/13
/company/3play-media,3Play Media,http://www.3playmedia.com,software,"1,011,601",operating,USA,MA,Boston,Cambridge,3,1/1/07, 2007-01 ,2007-Q1,2007,2/8/10,10/21/11,
/company/3point5-com,3point5.com,http://www.3point5.com,web,"1,500,000",operating,USA,UT,Salt Lake City,Salt Lake City,1,,,,,10/9/06,10/9/06,1/1/07
/company/3pointdata,3PointData,http://3pointdata.com,,,operating,,,unknown,,1,1/1/08, 2008-01 ,2008-Q1,2008,9/3/10,9/3/10,
/company/3power-energy-group,3POWER ENERGY GROUP,http://www.3powerenergy.com,cleantech,"50,000,000",operating,GBR,,Plymouth,Plymouth,1,,,,,3/11/11,3/11/11,
/company/3rd-planet,3rd Planet,http://www.3rdplanet.com,web,"1,500,000",operating,SGP,,Singapore - Other,,2,6/1/10, 2010-06 ,2010-Q2,2010,2/10/11,5/1/12,8/21/12
/company/3roam,3ROAM,http://www.3roam.com,mobile,"1,394,250",operating,FRA,,MOUGINS,Mougins,1,1/1/05, 2005-01 ,2005-Q1,2005,11/14/08,11/14/08,
/company/3scale,3scale,http://www.3scale.net,enterprise,"5,000,000",operating,ESP,,Barcelona,Barcelona,2,12/1/07, 2007-12 ,2007-Q4,2007,4/20/10,4/24/13,7/19/13
/company/3scan,3Scan,http://www.3scan.com,biotech,"390,000",operating,USA,CA,SF Bay,San Francisco,3,1/1/11, 2011-01 ,2011-Q1,2011,8/31/11,7/16/13,1/1/05
/company/3seventy,3Seventy,http://3seventy.com,software,"2,000,000",operating,USA,TX,Austin,Austin,1,1/1/08, 2008-01 ,2008-Q1,2008,8/19/11,8/19/11,1/1/07
/company/3sourcing,3Sourcing,http://www.3sourcing.com,search,,operating,USA,CA,SF Bay,San Francisco,1,1/1/12, 2012-01 ,2012-Q1,2012,10/29/13,10/29/13,
/company/3sp-group,3SP Group,http://www.3spgroup.com,manufacturing,"13,780,000",operating,FRA,,France - Other,,1,,,,,5/20/09,5/20/09,
/company/3sun,3sun,http://3sungroup.com,cleantech,"15,152,514",operating,GBR,,unknown,Norfolk,1,1/1/07, 2007-01 ,2007-Q1,2007,3/3/14,3/3/14,
/company/3tier-environmental-forecast-group,3TIER,http://www.3tier.com/en,cleantech,"15,000,000",acquired,USA,WA,Seattle,Seattle,3,1/1/99, 1999-01 ,1999-Q1,1999,9/5/07,2/25/10,
/company/3touch,3Touch,http://www.3touch.com,software,"272,000",closed,IRL,,Athlone,Athlone,1,1/1/03, 2003-01 ,2003-Q1,2003,5/1/07,5/1/07,
/company/3v-transaction-services,3V Transaction Services,http://www.3vcorporate.com,,"25,500,000",operating,IRL,,Dublin,Dublin,1,1/1/04, 2004-01 ,2004-Q1,2004,3/1/13,3/1/13,1/1/09
/company/3vr-security,3VR,http://www.3vr.com,security,"56,567,194",operating,USA,CA,SF Bay,San Francisco,6,1/1/02, 2002-01 ,2002-Q1,2002,1/17/06,10/4/13,8/1/12
/company/3x-systems,3X Systems,http://www.3x.com,security,"1,693,925",acquired,USA,OH,Columbus,Columbus,1,11/1/07, 2007-11 ,2007-Q4,2007,5/26/10,5/26/10,5/1/11
/company/4-tell,4-Tell,http://4-tell.com,ecommerce,"2,234,979",operating,USA,OR,Portland,Portland,4,4/1/09, 2009-04 ,2009-Q2,2009,7/1/11,7/26/13,7/1/12
/company/404-found,404 Found!,,enterprise,"6,246,800",operating,,,unknown,,2,1/1/97, 1997-01 ,1997-Q1,1997,7/1/99,7/1/00,
/company/40billion-com,40billion.com,http://www.40Billion.com,social,"1,050,000",operating,USA,GA,Atlanta,Atlanta,3,1/23/08, 2008-01 ,2008-Q1,2008,4/1/08,6/1/10,1/1/08
/company/410-labs,410 Labs,http://410labs.com,messaging,"750,000",operating,USA,MD,Baltimore,Baltimore,1,1/1/10, 2010-01 ,2010-Q1,2010,7/11/11,7/11/11,3/27/13
/company/41st-parameter,41st Parameter,http://www.the41st.com,security,"38,064,570",acquired,USA,CA,SF Bay,San Jose,4,1/1/04, 2004-01 ,2004-Q1,2004,5/8/06,4/11/12,4/12/12
/company/422-group,422 Group,,software,"1,000,000",operating,USA,GA,Atlanta,Tucker,1,1/1/04, 2004-01 ,2004-Q1,2004,6/15/10,6/15/10,
/company/42floors,42Floors,http://42floors.com,real_estate,"17,400,000",operating,USA,CA,SF Bay,San Francisco,3,1/1/11, 2011-01 ,2011-Q1,2011,12/1/11,1/31/13,9/16/13
/company/42matters-2,42matters,http://42matters.com,games_video,,operating,,,unknown,,1,,,,,12/1/12,12/1/12,
/company/42matters,42matters AG,http://42matters.com,web,,operating,CHE,,Zurich,Zurich,1,1/1/11, 2011-01 ,2011-Q1,2011,9/12/11,9/12/11,11/6/12
/company/42networks,42Networks,http://www.42networks.com,network_hosting,"2,258,720",acquired,SWE,,Kista,Kista,1,,,,,2/13/06,2/13/06,
/company/43things,"43 Things, The Robot Co-op",http://www.43things.com,software,,operating,USA,WA,Seattle,Seattle,1,8/15/04, 2004-08 ,2004-Q3,2004,11/1/04,11/1/04,7/1/09
/company/46elks,46elks,http://46elks.com,mobile,"125,070",operating,,,unknown,,1,,,,,8/24/12,8/24/12,1/1/14
/company/480-biomedical,480 Biomedical,http://www.480biomedical.com,biotech,"37,956,999",operating,USA,MA,Boston,Watertown,3,1/1/11, 2011-01 ,2011-Q1,2011,2/14/12,4/12/13,
/company/4blox,4Blox,http://www.4blox.com,software,,closed,USA,CA,SF Bay,San Jose,1,8/1/06, 2006-08 ,2006-Q3,2006,9/10/07,9/10/07,1/1/08
/company/4c-insights,4C Insights,http://4Cinsights.com,analytics,"5,000,000",operating,USA,NY,New York,New York,1,1/1/11, 2011-01 ,2011-Q1,2011,1/21/14,1/21/14,
/company/4cable-tv,4Cable TV,http://4cable.tv,cleantech,"20,900",operating,USA,SC,TBD,Conway,1,1/1/05, 2005-01 ,2005-Q1,2005,10/7/13,10/7/13,
/company/4dk-technologies,4DK Technologies,http://4dk.com,mobile,"3,378,975",operating,USA,VA,Washington DC,Herndon,1,1/1/05, 2005-01 ,2005-Q1,2005,12/12/11,12/12/11,
/company/4front-partners,4FRONT PARTNERS,,,"22,000",operating,USA,FL,Sarasota,SARASOTA,1,,,,,2/11/14,2/11/14,
/company/4home,4Home,http://www.4home.com,software,"9,416,354",acquired,USA,CA,SF Bay,Sunnyvale,6,1/1/06, 2006-01 ,2006-Q1,2006,8/1/06,2/3/10,
/company/4info,4INFO,http://www.4info.com,advertising,"64,288,000",operating,USA,CA,SF Bay,San Mateo,7,1/1/04, 2004-01 ,2004-Q1,2004,3/1/05,8/4/13,12/12/13
/company/4less,4Less,http://golf4less.com.au,ecommerce,"1,000,000",operating,AUS,,Warriewood,Warriewood,1,3/1/12, 2012-03 ,2012-Q1,2012,3/1/12,3/1/12,3/1/12
/company/4moms,4moms,http://www.4moms.com,hardware,"20,000,000",operating,USA,PA,Pittsburg,Pittsburgh,1,1/1/05, 2005-01 ,2005-Q1,2005,8/9/12,8/9/12,1/18/13
/company/4soils,4Soils,http://www.4soils.com,education,"50,000",operating,USA,CA,SF Bay,Stanford,1,1/1/12, 2012-01 ,2012-Q1,2012,8/26/13,8/26/13,5/1/12
/company/4tech,4Tech,,biotech,"7,000,000",operating,USA,MA,Boston,WALTHAM,1,1/1/11, 2011-01 ,2011-Q1,2011,12/21/11,12/21/11,
/company/4th-aspect,4th aspect,http://www.4thaspect.com,software,"1,121,082",operating,GBR,,Sunderland,Sunderland,4,3/10/10, 2010-03 ,2010-Q1,2010,3/10/11,8/15/13,8/15/13
/company/4tiitoo,4tiitoo,http://www.4tiitoo.com,software,,operating,DEU,,Munich,Munich,1,11/28/07, 2007-11 ,2007-Q4,2007,11/15/11,11/15/11,3/10/13
/company/4vets,4vets,http://4vets.com.br,pets,"762,500",operating,BRA,,Sao Paulo,SAO PAULO,1,1/1/13, 2013-01 ,2013-Q1,2013,8/29/13,8/29/13,
/company/5-cups-and-some-sugar,5 CUPS and some sugar,http://5cups.de,web,"385,980",operating,DEU,,Berlin,Berlin,1,1/1/12, 2012-01 ,2012-Q1,2012,7/23/13,7/23/13,
/company/5-examples,5 examples,http://5examples.com,software,"250,000",operating,USA,NC,Raleigh-Durham,Morrisville,1,1/1/04, 2004-01 ,2004-Q1,2004,7/14/10,7/14/10,
/company/5-minutes,5 Minutes,,games_video,"3,500,000",operating,CHN,,Shanghai,Shanghai,1,,,,,12/21/09,12/21/09,
/company/5-oclock-records,5 O'Clock Records,http://www.5oclockrecords.com,software,"440,000",operating,USA,NY,New York,New York,2,1/1/12, 2012-01 ,2012-Q1,2012,3/29/12,1/8/13,
/company/50-cubes,50 Cubes,http://www.50cubes.com,,,operating,USA,CA,SF Bay,San Francisco,1,,,,,1/1/12,1/1/12,
/company/50-partners,50 Partners,http://www.50partners.fr,finance,,operating,FRA,,Paris,Paris,1,7/1/12, 2012-07 ,2012-Q3,2012,2/1/12,2/1/12,9/1/13
/company/500-luchadores,500 Luchadores,,,"2,013,000",operating,USA,CA,SF Bay,MOUNTAIN VIEW,1,,,,,1/27/14,1/27/14,
/company/500friends,500Friends,http://www.500Friends.com,enterprise,"12,900,000",operating,USA,CA,SF Bay,San Francisco,4,1/1/10, 2010-01 ,2010-Q1,2010,12/15/09,3/12/13,3/12/13
/company/500px,500px,http://500px.com,photo_video,"9,325,000",operating,CAN,,Toronto,Toronto,2,10/1/09, 2009-10 ,2009-Q4,2009,6/3/11,8/7/13,2/20/14
/company/500shops,500Shops,http://500shops.com,software,"5,000",operating,NGA,,unknown,Yaba,1,,,,,12/1/13,12/1/13,
/company/51-auto,51 Auto,http://www.51auto.cn,automotive,"4,500,000",closed,,,unknown,,1,,,,,6/1/08,6/1/08,
/company/51-give,51 Give,http://www.51give.org,nonprofit,,operating,CHN,,Beijing,Beijing,1,9/1/07, 2007-09 ,2007-Q3,2007,6/10/08,6/10/08,11/2/09
/company/51-com,51.com,http://51.com,software,"27,000,000",operating,CHN,,Shanghai,Shanghai,3,1/1/05, 2005-01 ,2005-Q1,2005,5/1/06,7/1/07,3/9/11
/company/5173-com,5173.com,http://5173.com,ecommerce,"9,300,000",operating,CHN,,Shanghai,Shanghai,3,11/1/02, 2002-11 ,2002-Q4,2002,3/1/04,12/1/07,
/company/i-want-to-see-dentist-website,51aiya.com,http://www.51kanya.com,medical,"389,674",operating,CHN,,Shenzhen,Shenzhen,1,1/1/12, 2012-01 ,2012-Q1,2012,8/1/13,8/1/13,
/company/51credit-com,51credit.com,http://www.51credit.com,finance,"10,000,000",operating,CHN,,Beijing,Beijing,2,,,,,1/1/06,7/1/07,
/company/51edj,51edj,http://www.51edj.com,ecommerce,"1,162,364",operating,CHN,,Beijing,Beijing,2,,,,,3/1/12,12/1/12,
/company/51edu,51edu,,education,,operating,CHN,,Beijing,Beijing,2,1/1/01, 2001-01 ,2001-Q1,2001,1/1/06,1/1/10,
/company/51hejia-com,51hejia.com,http://51hejia.com,web,"10,000,000",operating,CHN,,Shanghai,Shanghai,1,,,,,7/26/07,7/26/07,
/company/51intern-com-2,51intern.com èÜ±èÉ_ç_Ô,http://www.51intern.com,social,,operating,CHN,,Putuo District,"Putuo District, Shanghai",1,5/18/10, 2010-05 ,2010-Q2,2010,11/1/10,11/1/10,5/18/10
/company/51talk,51Talk,http://www.51talk.com,education,"10,100,000",operating,CHN,,Beijing,Beijing,2,1/1/11, 2011-01 ,2011-Q1,2011,12/1/11,12/1/13,
/company/51wan,51wan,http://www.51wan.com,games_video,"1,500,000",operating,CHN,,Beijing,Beijing,2,8/1/07, 2007-08 ,2007-Q3,2007,4/1/08,8/1/10,
/company/5211game,5211game,http://www.5211game.com,games_video,"1,000,000",operating,CHN,,Shanghai,Shanghai,1,,,,,12/1/09,12/1/09,
/company/55social,55social,http://55social.com,software,"3,000,000",operating,BRA,,Brazil - Other,,1,7/14/11, 2011-07 ,2011-Q3,2011,11/1/11,11/1/11,
/company/55tuan-com,55tuan.com,http://www.55tuan.com,ecommerce,"200,000,000",operating,CHN,,Beijing,Beijing,2,3/15/10, 2010-03 ,2010-Q1,2010,12/1/10,7/1/11,1/1/10
/company/56-com,56.com,http://www.56.com,photo_video,"30,000,000",acquired,CHN,,Guangzhou,Guangzhou,2,4/1/05, 2005-04 ,2005-Q2,2005,6/1/07,12/1/07,8/6/13
/company/58-com,58.com,http://www.58.com,web,"140,780,000",ipo,CHN,,Beijing,Beijing,5,1/1/05, 2005-01 ,2005-Q1,2005,2/1/06,1/1/11,10/31/13
/company/591wed,591wed,http://591wed.com,web,"10,000,000",operating,CHN,,Beijing,Beijing,1,,,,,12/3/13,12/3/13,
/company/5barz-international,5BARz International,http://www.5BARz.com,mobile,"2,600,000",ipo,USA,WA,Seattle,Seattle,1,1/1/08, 2008-01 ,2008-Q1,2008,11/12/13,11/12/13,12/12/13
/company/5gig,5gig,http://www.5gig.com,music,"368,750",operating,,,unknown,,1,12/1/07, 2007-12 ,2007-Q4,2007,10/10/09,10/10/09,
/company/5k-fans,5k Fans,,software,"8,000,000",operating,USA,CA,Los Angeles,LOS ANGELES,1,,,,,6/10/09,6/10/09,
/company/5min,5min Media,http://www.5minmedia.com,games_video,"12,800,000",acquired,USA,NY,New York,NY,3,1/1/07, 2007-01 ,2007-Q1,2007,4/1/07,7/23/09,10/11/11
/company/5minutes,5minutes,http://5minutes.to,web,"15,873",operating,GBR,,London,London,1,3/19/11, 2011-03 ,2011-Q1,2011,3/19/12,3/19/12,3/19/12
/company/5o9,5o9,http://www.3pmobile.com,software,"50,000",operating,USA,CO,Denver,Boulder,1,1/1/06, 2006-01 ,2006-Q1,2006,5/14/13,5/14/13,
/company/5rocks,5Rocks,http://www.5rocks.io,games_video,"4,100,000",operating,KOR,,Seoul,Seoul,2,6/18/13, 2013-06 ,2013-Q2,2013,9/1/10,9/3/13,
/company/5th-avenue-media,5th Avenue Media,http://5thavemedia.com,advertising,"250,000",operating,USA,NY,New York,New York,1,7/4/12, 2012-07 ,2012-Q3,2012,9/2/12,9/2/12,
/company/5th-finger,5th Finger,http://www.5thFinger.com,mobile,"7,000,000",operating,USA,CA,SF Bay,San Francisco,1,1/1/08, 2008-01 ,2008-Q1,2008,6/13/08,6/13/08,7/11/12
/company/5to1,5to1,http://www.5to1.com,advertising,"17,129,760",acquired,USA,WA,Seattle,SEATTLE,4,1/1/09, 2009-01 ,2009-Q1,2009,6/17/09,11/10/10,5/18/11
/company/60mo,60mo,http://60mo.com,software,"1,300,000",acquired,GBR,,Edinburgh,Edinburgh,3,6/1/09, 2009-06 ,2009-Q2,2009,6/29/09,1/19/11,5/3/12
/company/64-pixels,64 Pixels,http://64px.com,web,"100,000",operating,USA,CA,SF Bay,Mountain View,1,10/1/10, 2010-10 ,2010-Q4,2010,10/1/10,10/1/10,10/1/10
/company/6connect,6connect,http://www.6connect.com,network_hosting,"2,000,000",operating,USA,CA,SF Bay,San Francisco,1,1/1/09, 2009-01 ,2009-Q1,2009,8/23/11,8/23/11,10/1/12
/company/6fusion,6fusion,http://www.6fusion.com,enterprise,"14,150,000",operating,USA,NC,Raleigh-Durham,Raleigh,4,1/1/08, 2008-01 ,2008-Q1,2008,8/23/10,3/15/14,8/22/11
/company/6rooms,6Rooms,http://www.6.cn,photo_video,"30,500,000",operating,CHN,,China - Other,,3,,,,,11/1/06,1/1/12,
/company/6scan,6Scan,http://6scan.com,security,,operating,ISR,,Tel Aviv,Tel Aviv,3,1/1/11, 2011-01 ,2011-Q1,2011,8/4/11,2/24/14,1/1/13
/company/6sicuro-it,6sicuro.it,http://6sicuro.it,finance,"3,134,880",operating,ITA,,Milano,Milano,1,,,,,3/14/12,3/14/12,
/company/6th-sense-analytics,6th Sense Analytics,http://www.sixthsenseanalytics.com,software,"6,700,000",acquired,USA,NC,Raleigh-Durham,Morrisville,2,1/1/04, 2004-01 ,2004-Q1,2004,11/11/05,1/31/07,
/company/six-waves,6Waves,http://www.6waves.com,games_video,"52,588,928",acquired,HKG,,Causeway Bay,Causeway Bay,2,6/1/08, 2008-06 ,2008-Q2,2008,1/21/10,8/4/11,9/21/11
/company/6wunderkinder,6Wunderkinder,http://www.6wunderkinder.com,software,"23,857,750",operating,DEU,,Berlin,Berlin,5,9/1/10, 2010-09 ,2010-Q3,2010,12/21/10,11/12/13,11/12/13
/company/7-billion-people,7 Billion People,http://www.7bpeople.com,software,"6,528,902",closed,USA,TX,Austin,Austin,3,1/1/06, 2006-01 ,2006-Q1,2006,2/9/09,7/13/12,6/22/10
/company/7-cups-of-tea,7 Cups of Tea,http://www.7cupsoftea.com,,,operating,USA,VA,Virginia Beach,Virginia Beach,2,1/1/13, 2013-01 ,2013-Q1,2013,3/1/13,9/1/13,8/20/13
/company/7-oaks-pharmaceutical,7 Oaks Pharmaceutical,http://bensalhprx.com,biotech,"1,613,014",operating,USA,SC,Easley,Easley,1,1/1/97, 1997-01 ,1997-Q1,1997,6/6/11,6/6/11,
/company/7-star-entertainment,7 Star Entertainment,http://www.7starent.com,games_video,"10,000,000",operating,USA,FL,Fort Lauderdale,Pompano Beach,1,,,,,7/14/10,7/14/10,
/company/7-bites,7-bites,http://7-bites.com,enterprise,"295,000",operating,JPN,,Japan - Other,,1,,,,,6/27/13,6/27/13,
/company/71lbs,71lbs,http://71lbs.com,analytics,"450,000",operating,USA,FL,Chicago,Chicago,4,3/3/11, 2011-03 ,2011-Q1,2011,3/20/12,1/8/13,8/22/13
/company/72lux,72Lux,http://72Lux.com,software,"1,400,000",operating,USA,NY,New York,New York City,1,10/1/11, 2011-10 ,2011-Q4,2011,9/1/12,9/1/12,2/15/14
/company/77-pieces,77 Pieces,http://www.77-pieces.com,web,"650,000",closed,NZL,,Wellington,Wellington,1,5/25/10, 2010-05 ,2010-Q2,2010,3/1/11,3/1/11,10/14/11
/company/777-davis,777 Davis,,,"2,875,000",operating,USA,CA,SF Bay,San Leandro,1,1/1/11, 2011-01 ,2011-Q1,2011,10/3/11,10/3/11,
/company/7ac-technologies,7AC Technologies,http://7actech.com,cleantech,"9,860,000",operating,USA,MA,Boston,Beverly,4,1/1/09, 2009-01 ,2009-Q1,2009,12/13/11,12/20/13,1/1/13
/company/7billionideas,7billionideas,http://www.7billionideas.com,social,"47,566",operating,USA,,United States - Other,,1,1/1/11, 2011-01 ,2011-Q1,2011,4/7/12,4/7/12,
/company/7digital,7digital,http://www.7digital.com/business,music,"20,100,000",acquired,GBR,,London,London,4,1/1/04, 2004-01 ,2004-Q1,2004,9/1/05,11/25/13,11/25/13
/company/7fgame,7fgame,http://www.7fgame.com,games_video,,operating,CHN,,Shanghai,Shanghai,1,1/1/06, 2006-01 ,2006-Q1,2006,12/1/09,12/1/09,
/company/7k7k-com,7k7k.com,http://www.7k7k.com,games_video,"1,136,548",operating,CHN,,Beijing,Beijing,1,1/1/03, 2003-01 ,2003-Q1,2003,5/1/10,5/1/10,
/company/7mb-technologies,7mb Technologies,,software,"350,075",operating,USA,WA,Seattle,Seattle,1,1/1/13, 2013-01 ,2013-Q1,2013,10/28/13,10/28/13,
/company/7signal-solutions,7signal Solutions,http://7signal.com,network_hosting,"6,250,000",operating,USA,OH,Akron,Akron,3,1/1/06, 2006-01 ,2006-Q1,2006,1/1/11,10/15/13,
/company/7summits,7Summits,http://www.7summitsagency.com,consulting,"600,000",operating,USA,WI,Milwaukee,MIlwaukee,2,4/1/09, 2009-04 ,2009-Q2,2009,1/1/10,12/19/13,9/13/11
/company/7write,7write,http://7write.com,web,"269,260",operating,NLD,,Amsterdam,Amsterdam,2,10/15/12, 2012-10 ,2012-Q4,2012,4/2/13,6/25/13,6/25/13
/company/8-securities-limited,8 Securities Limited,http://www.8securities.com,web,"11,000,000",operating,HKG,,Hong Kong,Hong Kong,2,1/1/11, 2011-01 ,2011-Q1,2011,6/1/11,12/14/12,4/10/12
/company/80-degrees-west,80 Degrees West,http://80dwid.com,,,operating,USA,PA,Pittsburg,Pittsburgh,1,,,,,5/17/10,5/17/10,
/company/80-20-solutions,80/20 Solutions,http://www.8020solutions.com,advertising,"2,100,000",closed,CAN,,Toronto,Toronto,1,,,,,8/7/09,8/7/09,
/company/800app,800APP,http://www.800app.com,software,"17,000,000",operating,CHN,,Beijing,Beijing,2,6/23/04, 2004-06 ,2004-Q2,2004,5/11/09,9/21/11,
/company/800razors,800razors,http://www.800razors.com,ecommerce,"100,000",operating,USA,MD,Maryland - Other,,1,1/1/12, 2012-01 ,2012-Q1,2012,2/19/13,2/19/13,
/company/8020publishing,8020 Media,http://www.8020media.com,web,,operating,USA,CA,SF Bay,San Francisco,1,6/1/06, 2006-06 ,2006-Q2,2006,1/1/06,1/1/06,
/company/8020select,8020select,http://8020select.com,,,operating,USA,PA,Pittsburg,Pittsburgh,1,,,,,10/26/11,10/26/11,
/company/80th-street-residence-facc-fund-i,80th Street Residence FACC Fund I,,health,"5,100,000",operating,USA,CA,Los Angeles,Newport Beach,1,1/1/11, 2011-01 ,2011-Q1,2011,11/18/11,11/18/11,
/company/8218-west-third,8218 West Third,,,"400,000",operating,USA,CA,Los Angeles,LOS ANGELES,1,,,,,2/20/06,2/20/06,
/company/8868,8868,http://www.8868.cn,games_video,,operating,CHN,,China - Other,,1,1/1/12, 2012-01 ,2012-Q1,2012,12/1/13,12/1/13,
/company/88tc88,88tc88,http://88tc88.com,mobile,,operating,DEU,,Berlin,Berlin,1,,,,,5/21/12,5/21/12,
/company/8aweek,8aweek,http://8aweek.com,web,,closed,USA,,United States - Other,,1,1/1/08, 2008-01 ,2008-Q1,2008,3/2/08,3/2/08,3/14/08
/company/8dworld,8D World,http://www.8dworld.com/English/Home.html,games_video,"12,250,000",closed,USA,MA,Boston,Woburn,2,,,,,3/1/08,12/9/10,12/13/10
