permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
/company/diyseo,UpCity,http://www.UpCity.com,advertising,"3,500,000",operating,USA,IL,Chicago,Chicago,3,6/30/05, 2009-07 ,2009-Q3,2009,5/19/05,1/15/09,1/15/09,,,,,,,,
/company/upclique,Upclique,http://www.upclique.com,education,"350,000",closed,,,unknown,,1,1/31/07, 2011-02 ,2011-Q1,2011,12/31/07,12/31/07,,,,,,,,,
/company/upcloo,UpCloo,http://www.upcloo.com,enterprise,"48,392",operating,GBR,,Birmingham,Birmingham,1,9/30/08, 2012-10 ,2012-Q4,2012,9/30/08,9/30/08,12/5/08,,,,,,,,
/company/upcompany,UpCompany,http://www.rakedin.com,web,"5,730,000",closed,,,unknown,,1,12/31/03, 2008-01 ,2008-Q1,2008,9/24/05,9/24/05,10/10/06,,,,,,,,
/company/upcounsel,UpCounsel,http://www.upcounsel.com,legal,"1,600,000",operating,USA,CA,SF Bay,San Francisco,2,3/31/08, 2012-04 ,2012-Q2,2012,3/31/09,10/1/09,2/13/10,,,,,,,,
/company/updatelogic,UpdateLogic,http://www.updatelogic.com,software,"18,973,011",operating,USA,MA,Boston,Southborough,3,12/31/98, 2003-01 ,2003-Q1,2003,2/15/02,1/2/09,11/30/99,,,,,,,,
/company/updater,Updater,http://updater.com,web,"4,500,000",operating,USA,NY,New York,New York,3,10/31/06, 2010-11 ,2010-Q4,2010,8/22/07,12/31/08,9/2/09,,,,,,,,
/company/updown,UpDown,http://www.UpDown.com,social,"1,750,000",operating,USA,MA,Boston,Cambridge,3,3/11/03, 2007-03 ,2007-Q1,2007,6/30/03,9/8/04,4/8/09,,,,,,,,
/company/updox,Updox,http://www.updox.com,software,"500,000",operating,USA,OH,Columbus,Dublin,1,7/27/04, 2008-07 ,2008-Q3,2008,11/1/07,11/1/07,4/3/08,,,,,,,,
/company/upek,UPEK,http://www.upek.com,security,"11,274,612",acquired,USA,CA,SF Bay,Emeryville,2,,,,,4/24/05,9/30/05,12/31/01,,,,,,,,
/company/upenergy,UpEnergy,http://upenergygroup.com,cleantech,"1,000,000",operating,UGA,,Kampala,Kampala,1,,,,,1/23/10,1/23/10,,,,,,,,,
/company/upfront-chromatography,Upfront Chromatography,http://upfront-dk.com,biotech,"9,200,000",operating,DNK,,DNK,Copenhagen,1,,,,,9/23/03,9/23/03,3/14/09,,,,,,,,
/company/legolas-media,Upfront Digital Media,http://www.thinkupfront.com,advertising,"6,550,000",operating,USA,NY,New York,New York,2,12/31/04, 2009-01 ,2009-Q1,2009,8/23/06,3/15/07,3/31/09,,,,,,,,
/company/upfront-media-group,Upfront Media Group,http://beupfront.com,social,"1,231,189",operating,USA,NY,New York,New York,1,7/31/08, 2012-08 ,2012-Q3,2012,9/19/09,9/19/09,,,,,,,,,
/company/upgrade-industries,UPGRADE INDUSTRIES,http://www.upgradeindustries.com,hardware,"13,100",operating,USA,VA,Washington DC,Fredericksburg,1,4/3/07, 2011-04 ,2011-Q2,2011,1/10/08,1/10/08,10/31/07,,,,,,,,
/company/upheaval-arts,Upheaval Arts,http://upheavalarts.com,games_video,"85,000",operating,USA,MO,Saint Louis,Saint Louis,1,6/21/08, 2012-06 ,2012-Q2,2012,9/11/09,9/11/09,,,,,,,,,
/company/upkeep-charlie,Upkeep Charlie,http://UpkeepCharlie.com,mobile,,operating,USA,SC,Greenville,Greenville,1,1/31/09, 2013-02 ,2013-Q1,2013,3/10/09,3/10/09,,,,,,,,,
/company/upland-software,Upland Software,http://www.uplandsoftware.com,software,"31,376,300",operating,USA,TX,Austin,Austin,2,12/31/05, 2010-01 ,2010-Q1,2010,10/27/06,1/4/10,12/22/09,,,,,,,,
/company/uplanme,UPlanMe,http://www.UPlanMe.com,advertising,"240,000",operating,USA,NY,New York,New York,1,12/14/06, 2010-12 ,2010-Q4,2010,12/31/06,12/31/06,,,,,,,,,
/company/uplift-education,Uplift Education,http://www.uplifteducation.org,education,"360,000",operating,USA,TX,Dallas,Dallas,1,12/31/91, 1996-01 ,1996-Q1,1996,2/1/10,2/1/10,,,,,,,,,
/company/uplike,Uplike,http://www.uplike.com,social,"653,000",operating,FRA,,Paris,Paris,2,3/31/08, 2012-04 ,2012-Q2,2012,3/31/08,11/30/08,11/4/08,,,,,,,,
/company/uploadcare-com,Uploadcare,http://uploadcare.com,enterprise,,operating,USA,FL,Miami,Miami,1,9/30/07, 2011-10 ,2011-Q4,2011,9/30/07,9/30/07,9/30/07,,,,,,,,
/company/uplogix,Uplogix,http://www.uplogix.com,enterprise,"45,226,149",operating,USA,TX,Austin,Austin,8,12/31/98, 2003-01 ,2003-Q1,2003,4/9/02,2/11/10,12/31/01,,,,,,,,
/company/upmo,UpMo,http://www.upmo.com,enterprise,"3,700,000",closed,USA,CA,SF Bay,Mountain View,2,12/31/06, 2011-01 ,2011-Q1,2011,12/12/05,8/16/07,8/29/08,,,,,,,,
/company/upnext,UpNext,http://upnext.com,mobile,"556,799",acquired,USA,NY,New York,New York City,1,4/30/03, 2007-05 ,2007-Q2,2007,3/13/07,3/13/07,5/9/08,,,,,,,,
/company/upout,UpOut,http://upout.com,web,"850,000",operating,USA,CA,SF Bay,San Francisco,1,12/31/06, 2011-01 ,2011-Q1,2011,5/21/09,5/21/09,12/9/07,,,,,,,,
/company/upower,Upower,http://www.upowertech.com,,"50,000",operating,,,unknown,,1,,,,,10/29/09,10/29/09,,,,,,,,,
/company/upper-cervical-health-centers,Upper Cervical Health Centers,http://uppercervicalcare.com,health,"40,610",operating,,,unknown,,1,,,,,1/10/08,1/10/08,,,,,,,,,
/company/upper-street,Upper Street,http://upperstreet.com,fashion,"1,136,439",operating,USA,,Columbus,London,1,,,,,3/30/10,3/30/10,,,,,,,,,
/company/uppidy,Uppidy,http://app.uppidy.com,mobile,"600,000",operating,USA,MD,Washington DC,Columbia,2,12/31/06, 2011-01 ,2011-Q1,2011,3/6/08,3/19/09,12/31/06,,,,,,,,
/company/upptalk,Upptalk,http://upptalk.com,messaging,"7,117,650",operating,ESP,,Barcelona,Barcelona,2,11/30/06, 2010-12 ,2010-Q4,2010,3/21/07,5/22/08,2/11/10,,,,,,,,
/company/upr-online,UPR-Online,http://www.upr-online.com,web,,closed,IRL,,Co. Dublin,Co. Dublin,1,,,,,,,,,,,,,,,
/company/uprace,UpRace,http://www.uprace.com,social,,closed,USA,MA,Boston,Boston,1,5/31/06, 2010-06 ,2010-Q2,2010,6/30/06,6/30/06,5/31/06,,,,,,,,
/company/upshot,Upshot,http://www.upshotdata.com,,,operating,,,unknown,,1,,,,,1/26/10,1/26/10,12/31/95,,,,,,,,
/company/upside,Upside,http://www.gainupside.com,finance,"515,000",operating,USA,CA,SF Bay,San Francisco,2,,,,,9/30/09,10/31/09,12/31/09,,,,,,,,
/company/upsido,UPSIDO.com,http://upsido.com,finance,"320,000",closed,DNK,,Kgs. Lyngby,Kgs. Lyngby,1,7/1/03, 2007-07 ,2007-Q3,2007,12/31/03,12/31/03,,,,,,,,,
/company/upspring,UpSpring,http://www.upspringbaby.com,health,"2,600,000",operating,USA,TX,Austin,Austin,1,12/31/00, 2005-01 ,2005-Q1,2005,2/12/04,2/12/04,,,,,,,,,
/company/upstart,Upstart,http://www.upstart.com,finance,"7,650,000",operating,USA,CA,SF Bay,Palo Alto,2,3/31/08, 2012-04 ,2012-Q2,2012,8/7/08,4/21/09,4/21/09,,,,,,,,
/company/upstart-industries,Upstart Industries (Vantage),http://www.upstartindustries.com,software,"497,608",closed,CAN,,Halifax,Halifax,1,12/31/05, 2010-01 ,2010-Q1,2010,4/30/06,4/30/06,4/30/06,,,,,,,,
/company/upstart-labs,Upstart Labs,http://www.UpstartLabs.com,software,"30,000",operating,USA,OR,Portland,Portland,1,9/30/07, 2011-10 ,2011-Q4,2011,12/27/08,12/27/08,10/3/08,,,,,,,,
/company/upstream-systems,Upstream,http://www.upstreamsystems.com,mobile,"15,291,100",operating,GBR,CA,SF Bay,Redwood City,1,12/31/96, 2001-01 ,2001-Q1,2001,5/26/05,5/26/05,9/4/07,,,,,,,,
/company/upstream-commerce,Upstream Commerce,http://upstreamcommerce.com,analytics,"4,250,000",operating,ISR,,Tel Aviv,Tel Aviv,3,12/31/05, 2010-01 ,2010-Q1,2010,3/27/07,7/11/09,7/14/07,,,,,,,,
/company/upstream-technologies,Upstream Technologies,http://revolutionarybaffle.com,software,"45,000",operating,USA,MN,Minneapolis,New Brighton,1,,,,,8/8/07,8/8/07,,,,,,,,,
/company/uptake,Uptake,http://www.uptake.com,travel,"16,781,724",acquired,USA,CA,SF Bay,Palo Alto,4,12/31/03, 2008-01 ,2008-Q1,2008,11/20/02,8/31/06,10/16/09,,,,,,,,
/company/uptake-medical,Uptake Medical,http://www.uptakemedical.com,medical,"66,416,775",operating,USA,CA,Los Angeles,Tustin,5,12/31/00, 2005-01 ,2005-Q1,2005,5/19/05,3/12/08,,,,,,,,,
/company/uptap,UpTap,http://uptap.com,games_video,"809,929",operating,USA,WA,Seattle,Bothell,2,12/31/07, 2012-01 ,2012-Q1,2012,9/26/08,10/22/09,,,,,,,,,
/company/uptivity-inc,"Uptivity, Inc.",http://www.uptivity.com,software,"6,500,000",operating,USA,OH,Columbus,Columbus,1,12/31/99, 2004-01 ,2004-Q1,2004,10/19/07,10/19/07,10/31/07,,,,,,,,
/company/upto,UpTo,http://upto.com,web,"6,303,002",operating,USA,MI,Detroit,Detroit,5,12/31/06, 2011-01 ,2011-Q1,2011,9/30/07,2/8/10,7/10/09,,,,,,,,
/company/upurskill,upurskill,,ecommerce,"40,000",operating,USA,CA,San Diego,San Diego,1,8/31/09, 2013-09 ,2013-Q3,2013,12/15/09,12/15/09,,,,,,,,,
/company/upverter,Upverter,http://upverter.com,software,"4,410,718",operating,CAN,,Toronto,Toronto,3,8/26/06, 2010-08 ,2010-Q3,2010,2/19/09,3/19/10,2/19/09,,,,,,,,
/company/upward-mobility,Upward Mobility,http://www.upwardpro.com,mobile,"25,000",operating,USA,MA,Kolkata,Kolkata,1,2/28/05, 2009-03 ,2009-Q1,2009,4/14/05,4/14/05,6/30/06,,,,,,,,
/company/upwind-solutions,UpWind Solutions,http://www.upwindsolutions.com,cleantech,"33,800,000",operating,USA,CA,San Diego,San Diego,3,8/31/03, 2007-09 ,2007-Q3,2007,3/24/04,3/9/06,3/4/06,,,,,,,,
/company/upworthy,Upworthy,http://www.upworthy.com,social,"12,000,000",operating,USA,NY,New York,New York,2,3/25/08, 2012-03 ,2012-Q1,2012,10/15/08,9/15/09,9/15/09,,,,,,,,
/company/uq-communications,UQ Communications,http://www.uqwimax.jp,mobile,"43,000,000",operating,JPN,,Tokyo,Tokyo,1,8/28/03, 2007-08 ,2007-Q3,2007,6/6/05,6/6/05,,,,,,,,,
/company/uq-inc,"UQ, Inc.",,education,,operating,,,unknown,,1,,,,,9/30/07,9/30/07,,,,,,,,,
/company/uqm-technologies,UQM Technologies,http://www.uqm.com,automotive,"50,400,000",ipo,USA,CO,Longmont,Longmont,2,12/31/62, 1967-01 ,1967-Q1,1967,1/19/06,2/4/10,1/12/10,,,,,,,,
/company/ur-mobile,UR Mobile,http://www.urmobile.com,mobile,"1,000,000",operating,USA,OK,Oklahoma City,Oklahoma City,1,,,,,3/28/08,3/28/08,,,,,,,,,
/company/urakkamaailma-fi,Urakkamaailma.fi,http://www.urakkamaailma.fi,ecommerce,"15,000",operating,FIN,,Helsinki,Helsinki,1,3/31/07, 2011-04 ,2011-Q2,2011,7/7/07,7/7/07,8/5/09,,,,,,,,
/company/uranium-energy,Uranium Energy,http://uraniumenergy.com,cleantech,"20,000,000",ipo,USA,TX,Corpus Christi,Corpus Christi,1,,,,,7/30/09,7/30/09,,,,,,,,,
/company/urban-airship,Urban Airship,http://urbanairship.com,mobile,"46,600,000",operating,USA,OR,Portland,Portland,4,5/31/05, 2009-06 ,2009-Q2,2009,2/15/06,2/5/09,2/5/09,,,,,,,,
/company/urban-cargo,Urban Cargo,http://UrbanCargo.com,ecommerce,,operating,USA,NY,New York,New York,1,12/31/06, 2011-01 ,2011-Q1,2011,8/14/08,8/14/08,8/20/08,,,,,,,,
/company/urban-compass,Urban Compass,http://www.urbancompass.com,web,"28,000,000",operating,USA,NY,New York,New York,2,9/30/08, 2012-10 ,2012-Q4,2012,12/16/08,9/24/09,9/24/09,,,,,,,,
/company/urban-gentleman,Urban Gentleman,http://www.urbangentleman.com,fashion,"106,600",operating,ESP,,Barcelona,Barcelona,1,11/4/08, 2012-11 ,2012-Q4,2012,2/14/09,2/14/09,,,,,,,,,
/company/urban-interactions,Urban Interactions,,consulting,"2,055,000",operating,USA,MA,Boston,Cambridge,2,12/31/01, 2006-01 ,2006-Q1,2006,8/10/06,6/20/07,,,,,,,,,
/company/urban-interns,Urban Interns,http://www.urbaninterns.com,web,"250,000",operating,USA,NY,New York,New York,1,2/17/05, 2009-02 ,2009-Q1,2009,8/29/06,8/29/06,8/29/06,,,,,,,,
/company/urban-ladder,Urban Ladder,http://www.urbanladder.com,ecommerce,"6,000,000",operating,IND,,Bangalore,Bangalore,2,7/11/08, 2012-07 ,2012-Q3,2012,7/31/08,11/17/09,7/11/08,,,,,,,,
/company/urbanmapping,Urban Mapping,http://www.urbanmapping.com,web,"400,000",operating,USA,,United States - Other,,1,12/31/99, 2004-01 ,2004-Q1,2004,4/30/02,4/30/02,12/9/09,,,,,,,,
/company/urban-matrix,Urban Matrix,http://umtvsn.com,,,operating,USA,OH,Cleveland,Cleveland,1,10/13/06, 2010-10 ,2010-Q4,2010,4/18/08,4/18/08,,,,,,,,,
/company/urban-metrics,Urban Metrics,http://urbanigo.com,web,,closed,USA,CA,SF Bay,San Francisco,1,10/31/06, 2010-11 ,2010-Q4,2010,12/31/06,12/31/06,,,,,,,,,
/company/urban-planet-media-entertainment,Urban Planet Media & Entertainment,http://urbanplanetmobile.com,education,"243,000",operating,USA,NC,Raleigh-Durham,Durham,5,12/31/02, 2007-01 ,2007-Q1,2007,9/27/05,2/9/10,,,,,,,,,
/company/urban-remedy,Urban Remedy,http://www.urbanremedy.com,health,"1,000,000",operating,USA,CA,SF Bay,San Rafael,1,,,,,11/15/08,11/15/08,12/31/07,,,,,,,,
/company/urban-times,Urban Times,http://www.urbantimes.co,news,"45,000",operating,,,unknown,,1,4/30/06, 2010-05 ,2010-Q2,2010,4/30/06,4/30/06,12/31/06,,,,,,,,
/company/urbanbound,UrbanBound,http://www.urbanbound.com,,"6,000,000",operating,USA,IL,Chicago,Chicago,2,12/31/06, 2011-01 ,2011-Q1,2011,9/30/07,8/5/09,1/31/08,,,,,,,,
/company/urbanbuz,UrbanBuz,http://urbanbuz.com,advertising,"700,000",operating,ARE,,Dubai,Dubai,1,12/31/07, 2012-01 ,2012-Q1,2012,12/9/09,12/9/09,,,,,,,,,
/company/urbandig-inc,Urbandig Inc.,http://urbandig.com,mobile,,operating,USA,CA,Los Angeles,Los Angeles,1,8/18/07, 2011-08 ,2011-Q3,2011,5/31/07,5/31/07,8/18/07,,,,,,,,
/company/urbanfarmers,UrbanFarmers,http://www.urbanfarmers.com,cleantech,"790,783",operating,CHE,,Zurich,Zurich,1,7/18/07, 2011-07 ,2011-Q3,2011,12/11/09,12/11/09,,,,,,,,,
/company/urbanindo,UrbanIndo,http://www.urbanindo.com,real_estate,,operating,IDN,,Bandung,Bandung,2,5/14/07, 2011-05 ,2011-Q2,2011,5/9/08,6/4/09,6/4/09,,,,,,,,
/company/urbansitter,UrbanSitter,http://www.urbansitter.com,social,"22,749,996",operating,USA,CA,SF Bay,San Francisco,3,12/28/06, 2010-12 ,2010-Q4,2010,11/17/07,2/13/10,10/14/08,,,,,,,,
/company/urbantakeover,UrbanTakeover,,,,operating,,,unknown,,1,,,,,8/1/04,8/1/04,,,,,,,,,
/company/urbasolar,Urbasolar,http://www.urbasolar.com,cleantech,"5,739,600",operating,FRA,,Montpellier,MONTPELLIER,1,,,,,9/28/04,9/28/04,,,,,,,,,
/company/urbful,Urbful,http://www.urbful.com,ecommerce,"100,000",operating,USA,NY,New York,Brooklyn,1,5/31/09, 2013-06 ,2013-Q2,2013,12/17/09,12/17/09,11/30/09,,,,,,,,
/company/urbita,Urbita,http://www.urbita.com,web,"650,000",operating,USA,CA,Los Angeles,Los Angeles,1,12/31/07, 2012-01 ,2012-Q1,2012,12/31/08,12/31/08,8/27/09,,,,,,,,
/company/urbster,Urbster,http://urbster.com,web,,closed,,,unknown,,1,7/31/06, 2010-08 ,2010-Q3,2010,7/31/06,7/31/06,5/14/07,,,,,,,,
/company/ureserv,UReserv,http://ureserv.com,software,"250,000",operating,USA,MA,Boston,Belmont,1,12/31/05, 2010-01 ,2010-Q1,2010,1/19/08,1/19/08,,,,,,,,,
/company/urge,Urge,http://myurge.com,,,operating,USA,TN,Nashville,Nashville,1,10/31/07, 2011-11 ,2011-Q4,2011,2/9/08,2/9/08,11/3/07,,,,,,,,
/company/urgent-career,Urgent Career,http://urgentcareer.com,analytics,,operating,USA,NY,New York,New York,1,11/30/03, 2007-12 ,2007-Q4,2007,10/8/05,10/8/05,12/31/04,,,,,,,,
/company/urgent-group,Urgent Group,http://urgentgroup.com,finance,"400,000",closed,USA,NY,New York,New York,1,12/31/02, 2007-01 ,2007-Q1,2007,2/28/06,2/28/06,,,,,,,,,
/company/urgentrx,UrgentRx,http://www.urgentRx.com,health,"9,450,000",operating,USA,CO,Denver,Denver,5,5/31/06, 2010-06 ,2010-Q2,2010,4/2/06,10/28/09,8/26/09,,,,,,,,
/company/urgift,UrGift,http://www.urgift.in,mobile,"250,000",operating,USA,CA,Los Angeles,Walnut,1,12/31/07, 2012-01 ,2012-Q1,2012,11/30/08,11/30/08,12/19/08,,,,,,,,
/company/urigen-pharmaceuticals,Urigen Pharmaceuticals,http://www.urigen.com,biotech,"750,000",operating,USA,,Los Angeles,WILMINGTON,1,,,,,7/18/09,7/18/09,,,,,,,,,
/company/urjanet,Urjanet,http://urjanet.com,enterprise,"8,200,000",operating,USA,GA,Atlanta,Atlanta,3,12/31/04, 2009-01 ,2009-Q1,2009,8/1/07,12/13/08,12/2/08,,,,,,,,
/company/urlist,Urlist,http://urli.st,web,,operating,DEU,,Germany - Other,,1,5/31/07, 2011-06 ,2011-Q2,2011,9/25/08,9/25/08,12/31/07,,,,,,,,
/company/uromedica,Uromedica,http://uromedica-inc.com,biotech,"1,250,000",operating,USA,MN,Minneapolis,Plymouth,1,12/31/92, 1997-01 ,1997-Q1,1997,12/27/08,12/27/08,,,,,,,,,
/company/uromovie,uromovie,http://uromovies.com,games_video,"2,000",operating,USA,SC,Bluffton,bluffton,1,6/16/05, 2009-06 ,2009-Q2,2009,7/7/06,7/7/06,6/16/05,,,,,,,,
/company/urosens,UroSens,http://urosens.com,biotech,"1,136,439",operating,GBR,,London,Cambridge,1,12/31/02, 2007-01 ,2007-Q1,2007,6/18/09,6/18/09,,,,,,,,,
/company/urtak,Urtak,http://urtak.com,web,"512,000",closed,USA,NY,New York,New York City,2,12/31/03, 2008-01 ,2008-Q1,2008,6/30/07,1/10/08,1/10/08,,,,,,,,
/company/urthecast,Urthecast,http://www.urthecast.com,other,"14,500,000",operating,CAN,,Vancouver,Vancouver,2,12/9/06, 2010-12 ,2010-Q4,2010,8/15/08,12/18/09,6/18/09,,,,,,,,
/company/urturn,urturn,http://www.urturn.com,web,"13,400,000",operating,CHE,,Lausanne,Lausanne,1,1/30/08, 2012-01 ,2012-Q1,2012,5/21/09,5/21/09,5/21/09,,,,,,,,
/company/uruut,Uruut,http://www.uruut.com,software,"200,000",operating,USA,GA,Atlanta,Atlanta,1,12/31/08, 2013-01 ,2013-Q1,2013,4/30/09,4/30/09,11/30/09,,,,,,,,
/company/urx,URX,http://www.urx.com,advertising,"3,140,000",operating,USA,CA,SF Bay,San Francisco,4,1/31/09, 2013-02 ,2013-Q1,2013,10/25/08,10/15/09,12/31/09,,,,,,,,
/company/us-dataworks,US Dataworks,http://www.usdataworks.com,,"125,000",operating,USA,TX,Houston,Sugar Land,1,12/31/92, 1997-01 ,1997-Q1,1997,8/11/07,8/11/07,,,,,,,,,
/company/us-dry-cleaning-services,US Dry Cleaning Services,http://sdrycleaning.com,web,"9,100,000",closed,USA,CA,Los Angeles,Newport Beach,1,12/31/00, 2005-01 ,2005-Q1,2005,9/22/07,9/22/07,,,,,,,,,
/company/us-emergency-operations-center,US Emergency Operations Center,http://emicus.com,software,"200,000",operating,USA,WA,Seattle,Seattle,1,12/31/04, 2009-01 ,2009-Q1,2009,12/10/05,12/10/05,,,,,,,,,
/company/us-forming-technologies,US FORMING TECHNOLOGIES,,other,"400,500",operating,USA,MI,Grand Rapids,Grand Rapids,1,,,,,12/30/09,12/30/09,,,,,,,,,
/company/us-health-broker-com,US Health Broker.com,http://ushealthbroker.com,biotech,"1,010,004",operating,USA,NV,Las Vegas,Las Vegas,1,12/31/01, 2006-01 ,2006-Q1,2006,7/12/06,7/12/06,,,,,,,,,
/company/us-healthvest,US HealthVest,http://www.ushealthvest.com,biotech,"36,000,000",operating,USA,NY,TBD,Texas,1,,,,,3/3/09,3/3/09,,,,,,,,,
/company/us-medical-innovations,US Medical Innovations,http://usmedinnovations.com,hardware,"553,700",operating,USA,FL,Tampa,Lakeland,1,12/31/04, 2009-01 ,2009-Q1,2009,2/23/07,2/23/07,,,,,,,,,
/company/us-preventive-medicine,US PREVENTIVE MEDICINE,http://www.uspreventivemedicine.com,health,"2,633,333",operating,USA,FL,Jacksonville,Jacksonville,4,12/31/99, 2004-01 ,2004-Q1,2004,2/6/05,5/23/09,,,,,,,,,
/company/us-primate-rescue-inc,US Primate Rescue Inc.,http://USPrimaterescue.webs.com,other,"50,000",closed,USA,IN,syracuse,syracuse,1,4/30/05, 2009-05 ,2009-Q2,2009,12/31/03,12/31/03,,,,,,,,,
/company/us-toxicology,US Toxicology,http://ushealth-group.com,health,"200,000",operating,USA,TX,Dallas,DALLAS,1,,,,,5/31/08,5/31/08,,,,,,,,,
/company/us-st-construction-material-intl,US-ST Construction Material Int'l.,http://stmaterialconstruction.com,manufacturing,"1,366,682",closed,USA,CA,Los Angeles,Pasadena,1,,,,,12/20/07,12/20/07,,,,,,,,,
/company/usa-discounters,USA Discounters,http://www.usadiscounters.net,other,"6,000,000",operating,USA,VA,Virginia Beach,Virginia Beach,2,,,,,9/16/05,6/6/06,,,,,,,,,
/company/usa-technologies,USA Technologies,http://www.usatech.com,mobile,"10,732,800",operating,USA,PA,Philadelphia,Malvern,1,12/31/87, 1992-01 ,1992-Q1,1992,3/22/07,3/22/07,3/13/07,,,,,,,,
/company/userate,Usabilla,http://usabilla.com,web,"1,000,000",operating,NLD,,Amsterdam,Amsterdam,1,12/31/04, 2009-01 ,2009-Q1,2009,6/21/07,6/21/07,8/31/08,,,,,,,,
/company/usable-com,Usable Security Systems,http://usable.com,security,"2,573,437",operating,USA,CA,SF Bay,San Francisco,1,12/31/03, 2008-01 ,2008-Q1,2008,6/9/05,6/9/05,12/31/03,,,,,,,,
/company/united-sample,uSamp,http://www.uSamp.com,web,"29,540,000",operating,GBR,CA,TBD,Encino,4,3/31/04, 2008-04 ,2008-Q2,2008,3/31/04,7/14/09,12/2/09,,,,,,,,
/company/usarium,Usarium,http://www.usarium.com,web,"50,000",operating,RUS,,Moscow,Moscow,1,6/11/09, 2013-06 ,2013-Q2,2013,6/15/09,6/15/09,12/19/08,,,,,,,,
/company/usb-promos,USB Promos,http://www.usbpromos.com,hardware,"572,500",operating,CHN,,Shenzhen,Shenzhen,3,5/31/02, 2006-06 ,2006-Q2,2006,8/31/02,12/31/03,8/31/04,,,,,,,,
/company/usbek-rica,Usbek & Rica,http://usbek-et-rica.fr,,,operating,FRA,,Paris,Paris,1,5/31/06, 2010-06 ,2010-Q2,2010,5/31/05,5/31/05,,,,,,,,,
/company/usconnect,USConnect,http://usconnectholdings.com,mobile,"14,000,000",operating,USA,SC,TBD,Kingstree,1,2/28/09, 2013-03 ,2013-Q1,2013,12/23/09,12/23/09,,,,,,,,,
/company/usds,USDS,http://dxstandards.com,biotech,"6,108,466",operating,USA,MD,Washington DC,Rockville,2,12/31/04, 2009-01 ,2009-Q1,2009,4/4/06,4/29/09,12/31/06,,,,,,,,
/company/useful-at-night,Useful at Night,http://usefulatnight.com,,"38,979",operating,,,unknown,,1,,,,,12/10/08,12/10/08,,,,,,,,,
/company/useful-systems,Useful Systems,http://usefulsystemsinc.com,software,"250,000",operating,USA,CO,Denver,Boulder,1,8/10/07, 2011-08 ,2011-Q3,2011,10/31/09,10/31/09,9/30/07,,,,,,,,
/company/usentric,Usentric,,security,"6,110,000",operating,GBR,,Sutton,Sutton,1,,,,,4/10/02,4/10/02,,,,,,,,,
/company/user-replay,User Replay,http://userreplay.com,software,"2,318,302",operating,GBR,,Berkshire,Berkshire,2,12/31/04, 2009-01 ,2009-Q1,2009,9/25/09,12/17/09,12/31/07,,,,,,,,
/company/useradgents,userADgents,http://www.useradgents.com,mobile,"500,000",operating,FRA,,Paris,Paris,1,8/31/04, 2008-09 ,2008-Q3,2008,8/31/04,8/31/04,,,,,,,,,
/company/userapp,UserApp,http://www.userapp.io,software,,operating,SWE,,Lund,Lund,1,1/31/09, 2013-02 ,2013-Q1,2013,1/9/10,1/9/10,,,,,,,,,
/company/userevents,UserEvents,http://www.cxengage.com,enterprise,"244,779",acquired,CAN,,Fredericton,Fredericton,1,12/31/07, 2012-01 ,2012-Q1,2012,12/31/07,12/31/07,1/26/10,,,,,,,,
